task,truth
19,0
21,0
26,0
29,0
50,0
53,0
68,0
70,0
91,0
123,1
136,0
221,0
228,1
239,0
269,0
286,1
336,0
358,0
360,0
373,0
385,0
387,1
438,0
449,0
458,0
461,0
465,0
490,0
508,0
509,0
514,1
540,0
570,0
580,0
583,0
603,0
621,0
650,0
693,0
702,0
753,0
774,0
781,0
787,0
804,0
817,1
846,0
871,0
877,0
887,1
896,1
910,0
911,0
913,0
925,0
936,0
943,0
976,0
1004,1
1114,0
1116,0
1133,0
1138,0
1144,1
1194,0
1195,0
1206,0
1276,0
1298,0
1304,0
1306,1
1386,0
1402,0
1427,0
1498,0
1510,0
1524,0
1526,0
1538,0
1559,0
1588,0
1599,0
1600,0
1624,0
1642,0
1700,0
1729,1
1758,0
1780,1
1783,0
1800,0
1816,0
1886,1
1902,0
1921,0
1949,0
1954,0
1978,0
1994,1
1996,0
