task,truth
2,0
22,0
43,0
78,1
107,0
141,0
147,0
162,0
177,1
187,0
190,0
250,0
253,0
268,0
285,0
320,0
329,0
331,0
391,0
399,0
419,0
452,0
454,0
469,1
475,0
487,0
506,0
507,0
511,0
524,0
542,0
545,0
598,0
637,0
684,0
705,0
708,0
710,0
726,0
778,0
790,0
840,0
876,0
882,0
884,0
890,0
916,1
1031,0
1043,0
1049,0
1074,0
1086,0
1150,0
1167,0
1170,1
1187,1
1196,0
1205,0
1213,0
1277,0
1321,0
1336,0
1357,0
1360,0
1405,0
1436,0
1439,0
1441,0
1446,0
1447,0
1471,0
1478,0
1486,0
1505,0
1514,0
1532,0
1551,0
1560,0
1571,0
1574,0
1584,0
1601,1
1613,0
1627,0
1632,1
1645,0
1676,0
1688,0
1711,0
1760,1
1791,1
1814,0
1833,0
1875,1
1878,0
1888,0
1890,0
1928,0
1965,0
1969,0
