task,truth
25,0
31,0
34,0
62,0
82,0
83,0
98,0
132,0
174,0
183,0
193,0
203,0
257,1
305,0
328,0
340,0
374,0
422,0
435,1
437,0
446,0
459,1
470,0
520,0
533,0
605,0
619,0
666,0
672,0
679,0
680,0
700,0
713,1
716,0
724,0
730,0
747,0
748,1
754,1
757,0
794,0
806,0
811,0
869,0
873,0
874,1
889,0
938,0
944,0
966,1
979,0
990,0
997,0
1002,0
1006,0
1016,1
1080,0
1088,0
1124,0
1186,0
1193,0
1201,0
1202,0
1210,0
1212,0
1262,0
1290,0
1293,0
1299,0
1313,0
1364,0
1374,0
1398,0
1414,0
1416,0
1428,0
1449,0
1453,0
1473,0
1475,0
1476,0
1535,0
1556,0
1564,0
1616,0
1643,0
1664,0
1797,0
1806,0
1825,1
1832,0
1835,0
1881,0
1891,0
1898,1
1907,0
1918,0
1922,0
1956,0
1982,0
