task,truth
35,0
73,0
118,0
226,0
273,0
301,0
317,0
363,0
367,0
376,0
381,0
407,0
425,0
428,0
431,0
445,0
451,1
457,0
472,0
477,0
482,1
494,0
512,0
529,0
561,0
568,1
569,1
572,0
586,1
591,0
599,1
635,0
683,0
722,0
729,0
744,1
760,0
770,1
780,0
799,0
814,1
838,0
860,0
893,0
898,0
908,0
922,0
956,0
981,0
1022,0
1044,0
1047,0
1053,0
1102,0
1127,0
1128,0
1158,1
1165,0
1171,0
1229,0
1241,0
1247,0
1252,0
1256,0
1261,1
1279,0
1282,1
1284,0
1286,1
1318,0
1327,0
1351,0
1390,0
1396,1
1413,0
1472,0
1483,0
1516,0
1602,1
1609,0
1628,0
1667,0
1681,0
1714,0
1723,0
1746,0
1748,0
1765,0
1794,0
1795,1
1812,0
1846,0
1863,0
1920,0
1925,0
1935,0
1943,0
1955,0
1971,0
1985,0
