task,truth
85,0
98,0
106,1
131,0
167,0
194,0
230,0
237,0
247,0
288,0
339,0
351,0
359,0
361,0
382,0
392,0
407,0
414,0
446,0
450,0
472,0
476,0
479,0
503,1
601,0
618,0
630,0
643,0
648,0
650,0
660,0
667,0
682,0
708,0
719,1
738,0
745,0
753,0
764,0
769,0
795,0
812,0
844,0
886,0
889,0
896,1
949,0
961,0
990,0
998,0
1019,0
1061,1
1072,0
1121,0
1127,0
1129,0
1140,0
1145,0
1155,1
1181,0
1193,0
1213,0
1232,0
1234,0
1248,1
1249,0
1271,1
1318,0
1337,1
1385,0
1412,1
1429,0
1459,0
1466,0
1499,0
1504,0
1517,1
1562,0
1576,0
1577,0
1582,0
1585,0
1587,0
1588,0
1599,0
1626,0
1659,0
1691,1
1705,0
1712,0
1749,0
1790,0
1819,0
1851,0
1916,0
1927,1
1943,0
1973,0
1982,0
1991,0
