task,truth
62,0
75,0
124,0
147,0
186,0
190,0
216,0
224,0
262,0
286,1
306,1
308,0
344,0
349,1
375,0
405,1
418,0
435,1
436,0
437,0
445,0
455,0
483,0
491,0
509,0
510,0
513,0
518,0
551,0
585,0
600,0
634,0
638,0
647,0
651,0
699,0
730,0
747,0
794,0
833,0
856,1
867,1
893,0
906,0
934,0
965,0
966,1
978,0
983,0
991,0
1012,0
1078,0
1095,0
1100,0
1165,0
1167,0
1199,0
1217,0
1257,1
1280,0
1289,1
1290,0
1300,1
1303,1
1351,0
1361,0
1389,0
1404,1
1419,0
1426,1
1438,0
1462,0
1481,1
1515,0
1540,0
1575,0
1593,0
1594,0
1598,0
1613,0
1670,0
1674,0
1686,0
1689,0
1715,1
1726,1
1770,0
1800,0
1810,0
1846,0
1850,0
1855,0
1867,0
1872,0
1877,1
1896,1
1906,0
1953,1
1978,0
1999,1
