task,truth
17,0
23,1
24,0
37,0
44,0
58,0
70,0
77,0
87,0
88,0
100,1
162,0
164,0
173,0
176,0
198,0
207,1
218,0
221,0
226,0
255,1
278,0
280,0
289,0
297,0
301,0
312,0
341,0
346,0
350,0
367,0
368,1
390,0
398,0
427,0
500,0
522,0
540,0
555,0
562,0
581,0
627,0
629,0
653,0
654,1
656,0
709,0
712,0
748,1
754,1
771,0
786,0
792,0
831,0
848,0
878,0
915,0
926,0
947,0
955,0
964,0
995,0
1017,1
1037,0
1038,1
1043,0
1050,0
1068,0
1073,0
1076,0
1114,0
1122,1
1131,1
1133,0
1338,0
1343,0
1363,0
1383,0
1446,0
1450,0
1458,0
1478,0
1521,0
1522,0
1531,1
1559,0
1602,1
1662,1
1673,0
1767,0
1783,0
1858,0
1892,0
1894,0
1908,0
1912,0
1913,0
1937,0
1974,0
1992,0
