task,truth
0,0
5,1
33,0
48,0
60,1
83,0
107,0
140,0
149,0
182,0
210,0
213,0
326,0
345,0
348,0
373,0
376,0
403,0
404,0
451,1
454,0
487,0
529,0
565,0
586,1
595,0
603,0
615,0
692,0
698,0
705,0
707,0
736,0
737,0
741,0
763,1
765,0
793,0
798,0
799,0
868,0
873,0
909,1
940,0
943,0
954,0
962,0
979,0
986,0
1005,0
1008,0
1018,1
1024,0
1029,1
1042,0
1124,0
1194,0
1202,0
1208,0
1224,0
1228,0
1229,0
1238,0
1251,0
1275,0
1283,0
1306,1
1312,0
1319,1
1324,0
1347,0
1353,1
1371,0
1401,0
1415,0
1420,0
1421,0
1422,0
1432,0
1447,0
1482,1
1494,0
1541,0
1543,0
1560,0
1636,0
1685,1
1745,0
1771,0
1776,0
1787,0
1808,0
1852,0
1881,0
1907,0
1917,0
1940,0
1954,0
1975,0
1977,1
