task,truth
26,0
61,0
81,0
104,0
133,0
145,0
150,0
174,0
210,0
287,0
290,0
309,0
328,0
347,0
370,0
391,0
414,0
415,0
456,0
457,0
484,0
499,0
500,0
527,0
546,0
593,0
634,0
637,0
650,0
657,0
677,0
710,0
721,0
776,0
778,0
788,0
827,0
859,0
874,1
902,0
905,0
907,0
918,0
928,0
935,0
943,0
1002,0
1016,1
1080,0
1090,1
1103,1
1122,1
1132,0
1146,0
1147,0
1195,0
1223,0
1226,0
1235,0
1251,0
1264,0
1265,1
1309,0
1346,0
1350,0
1361,0
1427,0
1438,0
1451,0
1463,1
1464,0
1479,0
1494,0
1515,0
1534,0
1543,0
1600,0
1617,0
1646,0
1658,0
1691,1
1716,1
1719,1
1720,0
1727,0
1756,0
1779,0
1787,0
1788,0
1791,1
1837,1
1844,0
1877,1
1903,0
1930,0
1936,0
1948,0
1966,0
1974,0
1986,0
