task,truth
18,0
29,0
52,1
73,0
98,0
110,0
154,0
173,0
206,0
211,0
239,0
240,1
353,0
406,0
444,1
449,0
459,1
478,0
480,0
486,0
512,0
523,0
538,0
559,1
567,0
592,0
673,0
693,0
707,0
712,0
725,0
752,0
774,0
798,0
803,0
831,0
875,0
879,0
881,0
883,0
888,0
898,0
911,0
944,0
948,0
966,1
977,0
1010,0
1018,1
1046,0
1047,0
1061,1
1093,0
1117,0
1118,0
1136,0
1179,0
1253,1
1294,1
1312,0
1321,0
1359,0
1366,0
1367,0
1381,0
1384,0
1385,0
1393,0
1412,1
1421,0
1426,1
1456,0
1488,0
1504,0
1524,0
1531,1
1533,1
1539,0
1566,0
1582,0
1612,0
1639,0
1682,0
1703,0
1715,1
1734,0
1744,0
1789,1
1815,0
1817,0
1852,0
1856,0
1896,1
1905,1
1916,0
1922,0
1940,0
1960,1
1972,0
1999,1
