task,truth
14,0
90,0
95,0
207,1
221,0
233,1
238,0
256,0
267,0
281,0
286,1
318,0
341,0
348,0
354,0
423,0
434,0
453,0
464,0
466,0
489,0
504,0
507,0
519,0
561,0
565,0
566,0
577,0
597,0
610,0
611,0
629,0
631,0
638,0
666,0
679,0
680,0
709,0
730,0
754,1
768,0
801,0
824,0
845,0
890,0
983,0
997,0
1005,0
1028,0
1037,0
1069,0
1070,0
1123,0
1144,1
1154,0
1191,0
1213,0
1252,0
1257,1
1269,0
1275,0
1286,1
1307,0
1310,0
1313,0
1316,0
1345,0
1348,0
1379,0
1398,0
1417,0
1459,0
1502,0
1555,0
1559,0
1581,0
1587,0
1619,0
1631,1
1672,0
1676,0
1698,0
1710,0
1721,0
1724,0
1737,0
1758,0
1769,0
1770,0
1786,0
1811,1
1833,0
1888,0
1925,0
1933,0
1944,0
1949,0
1980,1
1981,0
1997,0
