task,truth
10,0
54,0
67,0
89,0
115,0
161,0
164,0
168,1
172,0
218,0
220,0
247,0
264,0
266,0
339,0
343,0
345,0
377,0
384,0
403,0
410,0
432,0
445,0
477,0
502,0
518,0
554,0
571,0
588,0
623,0
664,0
726,0
744,1
746,0
753,0
811,0
832,0
848,0
849,0
853,0
887,1
894,0
921,0
957,0
980,0
988,1
990,0
998,0
1032,1
1039,0
1049,0
1054,0
1060,0
1062,0
1072,0
1085,1
1099,1
1112,0
1113,0
1130,0
1134,0
1157,0
1173,1
1177,0
1198,0
1212,0
1215,0
1216,1
1217,0
1232,0
1263,1
1276,0
1302,0
1347,0
1405,0
1411,0
1413,0
1415,0
1433,0
1448,0
1467,0
1503,0
1594,0
1604,0
1616,0
1620,0
1624,0
1630,0
1651,0
1670,0
1701,0
1726,1
1733,0
1735,0
1748,0
1778,0
1820,1
1834,0
1841,0
1984,0
