task,truth
33,0
34,0
39,0
48,0
55,0
99,0
107,0
160,0
162,0
209,0
228,1
236,0
258,0
283,0
293,0
301,0
337,0
357,0
363,0
375,0
402,0
440,0
447,0
462,0
465,0
485,1
498,0
508,0
535,0
553,0
564,0
616,0
624,0
653,0
667,0
668,0
719,1
763,1
782,0
820,0
889,0
920,0
965,0
985,1
1001,0
1006,0
1008,0
1015,0
1030,1
1084,0
1106,1
1143,1
1161,0
1178,0
1202,0
1222,0
1254,0
1271,1
1328,0
1351,0
1355,0
1372,0
1388,0
1396,1
1407,0
1416,0
1420,0
1441,0
1455,1
1486,0
1493,0
1507,0
1526,0
1535,0
1546,1
1592,0
1603,0
1613,0
1635,0
1637,0
1640,0
1657,0
1659,0
1768,0
1777,1
1790,0
1800,0
1803,1
1823,1
1824,0
1848,0
1864,0
1865,0
1867,0
1868,1
1893,0
1958,0
1982,0
1983,0
1991,0
