task,truth
0,0
76,1
80,1
91,0
120,0
131,0
146,0
147,0
213,0
217,0
224,0
228,1
255,1
257,1
320,0
326,0
347,0
359,0
396,0
397,0
426,0
427,0
428,0
435,1
439,0
449,0
498,0
522,0
533,0
543,0
553,0
554,0
561,0
599,1
641,0
650,0
669,0
672,0
684,0
704,0
726,0
763,1
789,0
797,0
802,0
803,0
805,0
888,0
891,0
896,1
902,0
904,0
918,0
936,0
1000,0
1019,0
1028,0
1036,0
1051,0
1058,0
1100,0
1120,0
1148,0
1199,0
1217,0
1230,0
1244,0
1274,0
1293,0
1310,0
1337,1
1353,1
1374,0
1388,0
1414,0
1429,0
1446,0
1464,0
1482,1
1608,0
1639,0
1651,0
1675,0
1678,1
1690,0
1715,1
1733,0
1734,0
1747,0
1771,0
1787,0
1813,0
1886,1
1900,0
1925,0
1963,0
1970,1
1972,0
1976,1
1997,0
