task,truth
2,0
54,0
93,0
102,0
121,0
137,0
148,0
161,0
163,0
177,1
201,0
267,0
284,0
324,0
341,0
379,0
440,0
469,1
471,0
481,0
483,0
499,0
550,0
556,0
592,0
653,0
670,0
677,0
729,0
755,0
762,1
769,0
791,0
794,0
804,0
836,0
838,0
848,0
854,0
877,0
885,0
895,0
906,0
913,0
951,0
998,0
1015,0
1038,1
1041,0
1045,0
1053,0
1087,0
1094,0
1106,1
1119,1
1132,0
1140,0
1154,0
1192,0
1202,0
1212,0
1221,1
1254,0
1266,1
1273,0
1301,0
1313,0
1316,0
1335,0
1358,0
1359,0
1391,0
1417,0
1488,0
1492,0
1523,0
1553,0
1564,0
1580,0
1596,1
1600,0
1689,0
1704,0
1744,0
1792,0
1801,0
1803,1
1835,0
1858,0
1859,0
1871,1
1890,0
1932,0
1942,0
1945,0
1955,0
1979,0
1986,0
1988,0
1996,0
