task,truth
9,0
14,0
51,0
65,0
68,0
142,0
182,0
208,0
212,0
224,0
246,0
304,0
313,0
317,0
346,0
364,0
365,0
376,0
411,0
416,0
442,0
457,0
488,0
524,0
544,0
550,0
553,0
604,0
623,0
639,0
645,0
651,0
706,0
707,0
733,0
749,1
760,0
798,0
803,0
912,1
918,0
933,0
961,0
1007,0
1022,0
1043,0
1044,0
1056,0
1059,0
1064,0
1080,0
1086,0
1090,1
1150,0
1154,0
1159,0
1164,0
1207,0
1236,0
1239,0
1240,0
1247,0
1252,0
1264,0
1302,0
1319,1
1348,0
1352,0
1385,0
1417,0
1440,0
1456,0
1488,0
1494,0
1502,0
1530,0
1539,0
1545,0
1564,0
1618,0
1622,1
1678,1
1685,1
1700,0
1710,0
1739,0
1765,0
1766,0
1767,0
1769,0
1790,0
1800,0
1823,1
1834,0
1876,0
1887,1
1915,0
1924,1
1935,0
1988,0
