task,truth
31,0
62,0
67,0
201,0
220,0
228,1
236,0
245,0
253,0
259,0
280,0
370,0
377,0
405,1
407,0
413,0
426,0
437,0
446,0
454,0
480,0
510,0
525,0
526,1
535,0
543,0
545,0
573,0
583,0
596,0
622,0
637,0
678,1
684,0
695,0
701,0
723,0
727,0
764,0
769,0
799,0
804,0
833,0
847,0
860,0
866,0
888,0
909,1
911,0
982,0
983,0
1004,1
1028,0
1049,0
1060,0
1067,0
1068,0
1074,0
1075,0
1141,0
1168,0
1199,0
1262,0
1316,0
1336,0
1344,0
1356,1
1358,0
1365,0
1371,0
1375,0
1380,0
1407,0
1410,0
1466,0
1591,0
1625,0
1628,0
1676,0
1689,0
1691,1
1734,0
1749,0
1750,0
1773,1
1778,0
1799,0
1830,0
1835,0
1842,0
1860,0
1893,0
1906,0
1928,0
1936,0
1937,0
1939,0
1940,0
1980,1
1993,0
