task,truth
13,1
23,1
50,0
55,0
70,0
72,0
121,0
155,0
170,0
173,0
216,0
234,0
254,0
333,0
368,1
374,0
431,0
481,0
491,0
508,0
522,0
537,0
569,1
582,0
593,0
638,0
649,0
659,0
663,0
671,0
683,0
724,0
730,0
744,1
772,0
780,0
790,0
826,0
828,0
841,0
845,0
867,1
880,0
899,0
934,0
943,0
947,0
958,0
972,0
1019,0
1039,0
1047,0
1089,0
1129,0
1135,0
1144,1
1206,0
1246,1
1260,0
1263,1
1265,1
1279,0
1288,0
1306,1
1320,0
1324,0
1330,1
1334,0
1341,1
1391,0
1396,1
1408,0
1411,0
1416,0
1438,0
1486,0
1505,0
1512,0
1525,0
1570,0
1571,0
1572,0
1586,0
1593,0
1630,0
1651,0
1655,1
1664,0
1708,0
1776,0
1815,0
1825,1
1862,0
1867,0
1885,0
1896,1
1913,0
1916,0
1921,0
1947,0
