task,truth
25,0
46,0
52,1
77,0
80,1
96,0
97,0
106,1
115,0
120,0
169,0
175,0
178,0
179,1
194,0
200,0
217,0
238,0
241,0
258,0
288,0
290,0
329,0
334,0
344,0
348,0
410,0
415,0
433,0
455,0
505,0
509,0
542,0
548,0
588,0
591,0
617,0
631,0
647,0
690,0
697,0
711,0
739,0
740,0
747,0
785,0
811,0
813,0
821,1
827,0
889,0
949,0
1054,0
1076,0
1097,0
1157,0
1197,0
1214,0
1218,0
1221,1
1226,0
1242,0
1255,0
1282,1
1317,0
1339,0
1340,1
1345,0
1346,0
1368,1
1379,0
1433,0
1483,0
1487,0
1492,0
1495,0
1513,0
1515,0
1556,0
1574,0
1600,0
1643,0
1663,0
1670,0
1673,0
1682,0
1686,0
1692,0
1706,0
1721,0
1764,0
1868,1
1882,0
1884,0
1932,0
1951,0
1963,0
1971,0
1985,0
1997,0
