worker,task,answer
0.0,0,1
0.0,2,1
0.0,4,1
0.0,8,1
0.0,9,1
0.0,14,0
0.0,19,0
0.0,21,1
0.0,22,0
0.0,28,1
0.0,29,0
0.0,30,1
0.0,34,1
0.0,40,0
0.0,44,0
0.0,49,1
1.0,9,0
1.0,17,0
1.0,19,0
1.0,20,1
1.0,23,0
1.0,24,0
1.0,25,1
1.0,29,0
1.0,36,1
1.0,37,1
1.0,38,1
1.0,39,1
1.0,41,0
4.0,0,0
4.0,5,0
4.0,6,1
4.0,7,0
4.0,9,0
4.0,13,0
4.0,22,0
4.0,24,0
4.0,25,0
4.0,30,1
4.0,34,0
4.0,40,0
4.0,41,0
4.0,42,1
4.0,45,1
4.0,48,0
9.0,3,1
9.0,5,1
9.0,7,0
9.0,12,0
9.0,16,0
9.0,17,0
9.0,24,1
9.0,26,0
9.0,28,1
9.0,35,0
9.0,37,0
9.0,38,1
9.0,40,1
9.0,42,1
9.0,43,1
9.0,45,1
9.0,46,0
11.0,2,1
11.0,4,0
11.0,6,1
11.0,8,0
11.0,13,0
11.0,14,0
11.0,15,0
11.0,16,1
11.0,20,1
11.0,22,0
11.0,25,1
11.0,30,0
11.0,34,1
11.0,39,1
11.0,40,0
11.0,44,1
13.0,3,0
13.0,10,0
13.0,16,1
13.0,23,0
13.0,31,0
13.0,33,1
13.0,34,0
13.0,35,0
13.0,36,0
13.0,43,0
13.0,45,1
13.0,46,1
13.0,47,1
13.0,49,1
14.0,1,1
14.0,2,0
14.0,11,0
14.0,18,0
14.0,20,0
14.0,21,0
14.0,25,0
14.0,28,1
14.0,31,1
14.0,36,0
14.0,41,1
14.0,43,1
14.0,44,0
16.0,0,0
16.0,1,1
16.0,8,1
16.0,9,0
16.0,10,0
16.0,11,1
16.0,17,1
16.0,27,1
16.0,29,1
16.0,30,0
16.0,31,1
16.0,32,1
16.0,37,0
16.0,42,1
16.0,44,0
19.0,1,1
19.0,6,0
19.0,12,1
19.0,13,0
19.0,15,1
19.0,18,1
19.0,20,0
19.0,21,0
19.0,31,0
19.0,35,0
19.0,37,1
19.0,39,1
19.0,44,0
22.0,3,0
22.0,4,0
22.0,5,0
22.0,6,0
22.0,16,0
22.0,19,0
22.0,21,0
22.0,23,1
22.0,25,0
22.0,33,0
22.0,34,0
22.0,37,1
22.0,39,1
22.0,43,0
22.0,44,0
23.0,2,1
23.0,3,1
23.0,5,1
23.0,6,1
23.0,8,1
23.0,9,1
23.0,13,0
23.0,14,1
23.0,15,0
23.0,19,1
23.0,21,0
23.0,25,0
23.0,27,0
23.0,28,1
23.0,43,0
23.0,48,0
25.0,1,0
25.0,3,0
25.0,8,0
25.0,11,1
25.0,16,1
25.0,22,0
25.0,24,1
25.0,30,1
25.0,33,1
25.0,37,0
25.0,42,1
25.0,49,0
32.0,1,0
32.0,2,1
32.0,9,1
32.0,13,0
32.0,14,0
32.0,17,0
32.0,18,0
32.0,24,1
32.0,25,0
32.0,26,0
32.0,29,0
32.0,31,0
32.0,34,1
32.0,42,1
32.0,47,0
33.0,0,1
33.0,3,0
33.0,5,1
33.0,6,0
33.0,7,1
33.0,9,0
33.0,10,0
33.0,12,1
33.0,24,1
33.0,26,1
33.0,30,1
33.0,35,1
33.0,36,0
33.0,37,1
33.0,44,0
33.0,48,0
37.0,0,0
37.0,5,1
37.0,9,0
37.0,11,1
37.0,14,1
37.0,16,1
37.0,17,1
37.0,21,0
37.0,22,1
37.0,32,1
37.0,36,1
37.0,43,1
39.0,1,1
39.0,4,1
39.0,7,1
39.0,8,1
39.0,24,1
39.0,27,0
39.0,32,1
39.0,33,1
39.0,42,0
39.0,43,0
39.0,48,1
41.0,0,1
41.0,2,0
41.0,3,0
41.0,4,0
41.0,7,1
41.0,9,0
41.0,13,0
41.0,14,1
41.0,15,1
41.0,16,1
41.0,17,1
41.0,19,0
41.0,20,1
41.0,27,1
41.0,28,0
41.0,29,1
41.0,30,1
41.0,32,0
41.0,41,0
41.0,45,0
41.0,46,0
41.0,49,0
42.0,0,1
42.0,1,1
42.0,3,0
42.0,4,1
42.0,5,0
42.0,8,1
42.0,15,0
42.0,24,0
42.0,25,0
42.0,26,1
42.0,33,1
42.0,36,0
42.0,39,1
42.0,41,0
42.0,42,1
42.0,44,0
42.0,48,0
43.0,3,0
43.0,7,0
43.0,8,0
43.0,12,0
43.0,17,1
43.0,18,1
43.0,22,1
43.0,23,0
43.0,25,0
43.0,27,1
43.0,33,1
43.0,35,1
43.0,39,1
43.0,41,1
43.0,44,0
43.0,45,0
43.0,46,0
45.0,4,1
45.0,6,0
45.0,11,1
45.0,35,0
45.0,45,1
45.0,47,0
45.0,48,1
46.0,5,1
46.0,8,1
46.0,10,1
46.0,12,1
46.0,13,0
46.0,16,1
46.0,20,0
46.0,25,0
46.0,31,0
46.0,35,1
46.0,37,0
46.0,39,1
46.0,41,1
46.0,43,1
46.0,44,1
46.0,49,1
49.0,0,1
49.0,1,0
49.0,2,1
49.0,4,0
49.0,7,0
49.0,11,0
49.0,12,0
49.0,14,1
49.0,23,0
49.0,26,0
49.0,31,0
49.0,38,1
49.0,39,0
49.0,40,0
49.0,42,0
49.0,43,1
49.0,45,0
49.0,46,1
49.0,48,1
50.0,2,0
50.0,5,1
50.0,8,0
50.0,10,0
50.0,11,1
50.0,13,1
50.0,20,1
50.0,22,0
50.0,27,1
50.0,28,0
50.0,38,0
50.0,39,0
50.0,41,1
50.0,42,1
50.0,44,0
50.0,45,0
60.0,0,0
60.0,2,1
60.0,5,1
60.0,6,0
60.0,8,1
60.0,14,1
60.0,15,0
60.0,28,1
60.0,30,0
60.0,32,1
60.0,33,1
60.0,34,1
60.0,40,1
60.0,42,1
60.0,44,1
72.0,5,0
72.0,7,1
72.0,9,0
72.0,11,1
72.0,12,1
72.0,16,1
72.0,19,0
72.0,25,1
72.0,32,1
72.0,33,1
72.0,35,0
72.0,37,1
72.0,41,1
72.0,43,0
72.0,45,0
72.0,47,0
80.0,2,1
80.0,5,1
80.0,9,1
80.0,12,1
80.0,15,1
80.0,17,1
80.0,19,1
80.0,20,0
80.0,24,0
80.0,28,1
80.0,32,0
80.0,34,0
80.0,37,1
80.0,40,1
80.0,45,0
80.0,48,0
80.0,49,1
88.0,0,0
88.0,14,0
88.0,17,1
88.0,18,0
