task,truth
1,1
61,0
83,0
85,0
127,0
135,1
220,0
260,0
289,0
309,0
314,0
335,0
348,0
359,0
395,0
455,0
580,0
601,0
609,0
627,0
636,0
656,0
674,0
703,0
724,0
726,0
733,0
744,1
778,0
803,0
807,0
858,0
860,0
861,0
871,0
882,0
894,0
898,0
922,0
931,0
942,0
1028,0
1042,0
1056,0
1059,0
1066,0
1107,0
1119,1
1123,0
1145,0
1196,0
1200,0
1234,0
1302,0
1304,0
1311,0
1324,0
1357,0
1359,0
1396,1
1398,0
1399,0
1401,0
1406,0
1410,0
1439,0
1441,0
1456,0
1473,0
1475,0
1498,0
1502,0
1530,0
1533,1
1547,0
1552,0
1573,0
1585,0
1632,1
1647,0
1652,0
1655,1
1669,0
1674,0
1677,0
1678,1
1723,0
1767,0
1802,0
1843,0
1867,0
1881,0
1903,0
1907,0
1942,0
1945,0
1947,0
1971,0
1976,1
1985,0
