task,truth
9,0
50,0
78,1
95,0
99,0
104,0
109,0
117,1
190,0
194,0
203,0
228,1
234,0
239,0
259,0
260,0
266,0
297,0
333,0
360,0
361,0
381,0
423,0
457,0
459,1
465,0
518,0
542,0
548,0
552,0
643,0
654,1
655,0
672,0
692,0
706,0
707,0
711,0
714,0
720,0
723,0
747,0
816,0
819,0
839,0
847,0
867,1
870,0
895,0
908,0
922,0
932,0
956,0
983,0
1002,0
1007,0
1027,0
1030,1
1050,0
1051,0
1055,0
1065,0
1067,0
1092,0
1119,1
1128,0
1133,0
1135,0
1137,0
1218,0
1231,0
1263,1
1283,0
1316,0
1318,0
1323,0
1364,0
1438,0
1462,0
1466,0
1490,0
1510,0
1518,0
1523,0
1575,0
1617,0
1652,0
1657,0
1669,0
1685,1
1686,0
1775,0
1878,0
1894,0
1903,0
1939,0
1943,0
1948,0
1962,0
1972,0
