task,truth
23,1
35,0
45,0
62,0
66,0
127,0
139,0
149,0
151,0
157,0
173,0
174,0
175,0
217,0
223,0
241,0
248,1
252,1
254,0
320,0
325,0
380,0
429,0
432,0
442,0
456,0
529,0
541,0
543,0
544,0
595,0
611,0
617,0
634,0
651,0
653,0
681,0
682,0
699,0
709,0
728,0
757,0
759,0
775,1
782,0
826,0
848,0
883,0
928,0
938,0
963,0
966,1
978,0
992,1
1039,0
1042,0
1048,0
1074,0
1096,0
1106,1
1120,0
1151,0
1153,0
1202,0
1213,0
1250,0
1254,0
1259,0
1260,0
1269,0
1297,0
1374,0
1375,0
1384,0
1398,0
1413,0
1432,0
1446,0
1458,0
1492,0
1549,0
1585,0
1608,0
1609,0
1612,0
1721,0
1754,1
1762,0
1767,0
1809,0
1830,0
1843,0
1882,0
1917,0
1918,0
1937,0
1950,0
1952,0
1960,1
1964,0
