task,truth
20,0
32,0
67,0
85,0
141,0
150,0
196,0
222,0
240,1
242,0
263,0
275,0
277,0
287,0
326,0
328,0
338,0
351,0
368,1
388,1
414,0
523,0
525,0
526,1
559,1
590,0
596,0
601,0
608,0
622,0
652,0
698,0
713,1
734,0
753,0
777,0
781,0
815,1
836,0
853,0
897,0
900,0
926,0
933,0
935,0
950,0
954,0
970,0
973,0
981,0
1032,1
1034,1
1085,1
1094,0
1099,1
1165,0
1184,0
1207,0
1209,1
1247,0
1262,0
1282,1
1300,1
1309,0
1341,1
1378,0
1416,0
1424,0
1454,0
1514,0
1530,0
1546,1
1548,0
1550,0
1557,0
1579,0
1618,0
1667,0
1697,0
1700,0
1729,1
1788,0
1799,0
1805,0
1810,0
1815,0
1827,0
1837,1
1841,0
1850,0
1857,1
1866,0
1891,0
1895,0
1915,0
1970,1
1976,1
1978,0
1981,0
1985,0
