task,truth
5,1
7,0
24,0
31,0
42,0
121,0
130,0
134,1
152,0
208,0
209,0
219,0
257,1
272,0
276,1
300,0
310,1
315,0
317,0
335,0
363,0
376,0
386,0
398,0
411,0
422,0
425,0
466,0
491,0
496,0
517,0
532,0
537,0
599,1
602,0
614,0
632,0
638,0
690,0
703,0
708,0
715,0
767,0
771,0
774,0
779,0
789,0
794,0
841,0
863,0
913,0
944,0
989,0
993,0
1079,1
1111,0
1168,0
1175,1
1200,0
1219,0
1221,1
1284,0
1329,1
1335,0
1339,0
1365,0
1383,0
1417,0
1418,0
1434,0
1460,0
1465,0
1469,1
1551,0
1555,0
1600,0
1601,1
1613,0
1614,0
1635,0
1661,0
1666,0
1673,0
1688,0
1692,0
1739,0
1745,0
1791,1
1807,0
1822,0
1845,0
1856,0
1869,0
1897,0
1905,1
1957,0
1979,0
1987,0
1995,1
1996,0
