task,truth
3,0
29,0
33,0
72,0
75,0
92,0
111,0
142,0
238,0
246,0
251,0
322,0
334,0
357,0
364,0
393,0
399,0
402,0
419,0
438,0
439,0
445,0
493,0
497,0
500,0
514,1
574,0
621,0
660,0
671,0
675,0
735,0
736,0
752,0
755,0
769,0
772,0
792,0
802,0
803,0
851,0
862,0
881,0
882,0
901,0
918,0
952,0
958,0
987,0
995,0
1009,0
1010,0
1026,0
1072,0
1082,0
1091,1
1095,0
1104,0
1113,0
1159,0
1162,0
1178,0
1293,0
1372,0
1379,0
1385,0
1405,0
1421,0
1423,0
1464,0
1501,0
1519,0
1535,0
1541,0
1544,1
1561,0
1587,0
1599,0
1616,0
1623,0
1628,0
1631,1
1632,1
1663,0
1693,0
1717,0
1723,0
1780,1
1806,0
1811,1
1853,0
1875,1
1885,0
1886,1
1907,0
1921,0
1944,0
1945,0
1967,1
1997,0
