task,truth
12,0
53,0
81,0
87,0
94,0
122,0
164,0
197,0
198,0
218,0
231,0
237,0
262,0
268,0
290,0
294,0
332,0
354,0
374,0
387,1
390,0
406,0
421,0
428,0
430,0
450,0
458,0
473,0
495,0
533,0
550,0
557,0
575,0
593,0
612,0
633,0
667,0
685,1
737,0
784,0
790,0
844,0
845,0
865,0
885,0
910,0
920,0
939,0
985,1
1006,0
1028,0
1060,0
1093,0
1102,0
1136,0
1143,1
1152,0
1188,0
1195,0
1197,0
1204,0
1257,1
1261,1
1264,0
1268,0
1272,0
1356,1
1369,0
1391,0
1396,1
1397,0
1422,0
1461,0
1467,0
1538,0
1540,0
1543,0
1641,0
1647,0
1670,0
1703,0
1720,0
1737,0
1738,0
1746,0
1764,0
1769,0
1779,0
1787,0
1798,0
1803,1
1820,1
1825,1
1858,0
1871,1
1874,0
1926,1
1959,0
1961,0
1980,1
