task,truth
46,0
58,0
66,0
71,0
119,0
123,1
130,0
134,1
165,0
175,0
202,0
211,0
246,0
256,0
282,0
291,0
306,1
350,0
363,0
374,0
389,0
399,0
418,0
427,0
455,0
458,0
511,0
541,0
549,0
571,0
576,0
586,1
610,0
612,0
643,0
656,0
691,0
699,0
765,0
769,0
771,0
775,1
780,0
784,0
788,0
809,0
811,0
834,0
849,0
853,0
862,0
869,0
877,0
894,0
915,0
933,0
946,0
972,0
993,0
1003,0
1008,0
1027,0
1052,0
1056,0
1066,0
1075,0
1094,0
1100,0
1110,0
1126,0
1150,0
1183,0
1196,0
1214,0
1220,1
1231,0
1256,0
1346,0
1362,0
1468,0
1527,0
1528,0
1529,1
1544,1
1577,0
1584,0
1620,0
1642,0
1644,0
1707,0
1724,0
1743,0
1799,0
1802,0
1819,0
1854,0
1941,0
1950,0
1966,0
1992,0
