task,truth
36,0
54,0
99,0
110,0
128,0
141,0
206,0
210,0
225,0
236,0
269,0
293,0
340,0
359,0
372,0
413,0
422,0
429,0
430,0
449,0
477,0
498,0
607,0
629,0
650,0
657,0
705,0
736,0
742,0
779,0
842,0
879,0
888,0
908,0
918,0
919,0
969,0
970,0
998,0
1000,0
1005,0
1016,1
1018,1
1059,0
1084,0
1098,0
1109,0
1139,0
1151,0
1159,0
1163,0
1186,0
1190,0
1216,1
1237,0
1255,0
1259,0
1277,0
1283,0
1302,0
1317,0
1324,0
1375,0
1377,0
1391,0
1407,0
1419,0
1424,0
1430,0
1473,0
1480,0
1483,0
1498,0
1509,0
1522,0
1530,0
1556,0
1566,0
1581,0
1640,0
1675,0
1745,0
1757,0
1759,0
1782,0
1818,0
1864,0
1871,1
1878,0
1885,0
1887,1
1891,0
1898,1
1908,0
1911,0
1913,0
1927,1
1947,0
1960,1
1986,0
