task,truth
30,0
36,0
49,0
64,0
75,0
89,0
93,0
110,0
130,0
135,1
148,0
155,0
160,0
167,0
200,0
210,0
236,0
274,0
282,0
286,1
331,0
367,0
436,0
442,0
443,0
477,0
483,0
487,0
495,0
502,0
571,0
582,0
586,1
601,0
621,0
667,0
671,0
676,0
681,0
773,0
780,0
790,0
822,0
852,0
895,0
899,0
921,0
939,0
973,0
976,0
994,0
1001,0
1003,0
1017,1
1037,0
1064,0
1091,1
1118,0
1129,0
1148,0
1149,0
1151,0
1196,0
1201,0
1203,1
1232,0
1272,0
1289,1
1293,0
1300,1
1325,0
1326,0
1329,1
1342,0
1363,0
1365,0
1373,0
1470,0
1583,0
1607,0
1630,0
1632,1
1670,0
1674,0
1697,0
1708,0
1737,0
1763,0
1787,0
1802,0
1805,0
1808,0
1822,0
1857,1
1859,0
1905,1
1941,0
1948,0
1971,0
1974,0
