task,truth
54,0
63,0
152,0
156,0
183,0
206,0
209,0
247,0
278,0
279,0
296,0
382,0
384,0
389,0
395,0
399,0
424,0
441,1
493,0
506,0
522,0
545,0
548,0
551,0
559,1
587,0
626,0
641,0
673,0
677,0
685,1
687,1
696,0
698,0
700,0
737,0
742,0
753,0
767,0
776,0
806,0
819,0
821,1
838,0
846,0
849,0
891,0
903,0
909,1
920,0
927,0
953,0
959,0
985,1
998,0
1022,0
1027,0
1044,0
1071,0
1220,1
1236,0
1237,0
1254,0
1270,0
1280,0
1292,0
1336,0
1339,0
1353,1
1395,0
1490,0
1492,0
1517,1
1528,0
1580,0
1585,0
1596,1
1645,0
1651,0
1673,0
1684,0
1695,0
1700,0
1724,0
1736,0
1766,0
1777,1
1780,1
1810,0
1812,0
1820,1
1852,0
1853,0
1868,1
1872,0
1928,0
1949,0
1962,0
1966,0
1970,1
