task,truth
2,0
16,0
26,0
33,0
44,0
90,0
95,0
109,0
131,0
141,0
166,0
224,0
228,1
272,0
284,0
290,0
363,0
379,0
392,0
396,0
417,0
418,0
421,0
423,0
459,1
470,0
492,0
541,0
575,0
585,0
599,1
646,0
650,0
707,0
708,0
728,0
731,1
757,0
769,0
783,0
792,0
795,0
815,1
830,0
836,0
855,0
861,0
888,0
908,0
914,0
931,0
942,0
947,0
949,0
951,0
972,0
982,0
986,0
1005,0
1039,0
1045,0
1052,0
1062,0
1069,0
1095,0
1104,0
1109,0
1110,0
1126,0
1142,0
1170,1
1185,0
1214,0
1245,0
1250,0
1294,1
1332,0
1357,0
1428,0
1442,0
1462,0
1486,0
1535,0
1552,0
1613,0
1628,0
1659,0
1699,0
1702,0
1728,0
1755,0
1768,0
1778,0
1809,0
1832,0
1885,0
1895,0
1927,1
1936,0
1977,1
