task,truth
4,0
14,0
22,0
42,0
61,0
74,1
80,1
106,1
248,1
260,0
275,0
280,0
332,0
354,0
369,0
374,0
387,1
390,0
400,0
406,0
407,0
413,0
426,0
431,0
447,0
451,1
466,0
481,0
500,0
503,1
529,0
533,0
535,0
538,0
550,0
564,0
570,0
573,0
637,0
639,0
655,0
675,0
694,0
709,0
715,0
727,0
738,0
784,0
835,0
840,0
881,0
913,0
948,0
979,0
988,1
1002,0
1013,1
1032,1
1072,0
1077,0
1096,0
1099,1
1106,1
1119,1
1140,0
1141,0
1165,0
1198,0
1209,1
1267,0
1334,0
1362,0
1368,1
1448,0
1455,1
1463,1
1468,0
1471,0
1481,1
1498,0
1522,0
1563,0
1579,0
1581,0
1589,0
1599,0
1618,0
1622,1
1623,0
1671,0
1705,0
1798,0
1801,0
1827,0
1891,0
1909,0
1950,0
1957,0
1958,0
1991,0
