task,truth
6,0
8,0
47,0
143,0
173,0
179,1
184,0
189,0
199,0
204,0
299,1
306,1
327,0
348,0
355,0
410,0
434,0
474,0
499,0
523,0
525,0
568,1
577,0
578,0
625,0
632,0
638,0
690,0
732,0
736,0
762,1
772,0
777,0
785,0
810,0
837,0
841,0
864,0
898,0
907,0
938,0
969,0
974,1
987,0
991,0
992,1
1024,0
1066,0
1107,0
1123,0
1130,0
1137,0
1145,0
1162,0
1204,0
1215,0
1252,0
1263,1
1277,0
1278,0
1282,1
1323,0
1324,0
1379,0
1388,0
1397,0
1411,0
1418,0
1454,0
1456,0
1478,0
1482,1
1500,0
1516,0
1546,1
1553,0
1598,0
1638,0
1647,0
1648,0
1687,0
1694,0
1713,1
1738,0
1757,0
1767,0
1813,0
1815,0
1826,1
1840,0
1877,1
1888,0
1925,0
1926,1
1934,0
1937,0
1964,0
1965,0
1980,1
1986,0
