task,truth
7,0
23,1
30,0
34,0
96,0
108,0
181,0
196,0
199,0
228,1
230,0
246,0
267,0
278,0
292,0
296,0
308,0
314,0
315,0
320,0
330,0
348,0
366,0
394,0
396,0
402,0
444,1
448,0
453,0
515,0
555,0
566,0
573,0
621,0
652,0
666,0
675,0
678,1
718,0
730,0
734,0
754,1
777,0
799,0
833,0
853,0
869,0
915,0
945,1
949,0
973,0
976,0
988,1
1006,0
1016,1
1035,0
1039,0
1110,0
1146,0
1150,0
1188,0
1189,0
1203,1
1216,1
1241,0
1243,0
1244,0
1259,0
1286,1
1290,0
1317,0
1333,0
1366,0
1381,0
1388,0
1400,0
1405,0
1432,0
1439,0
1478,0
1550,0
1585,0
1589,0
1674,0
1680,0
1721,0
1747,0
1780,1
1787,0
1800,0
1802,0
1805,0
1811,1
1833,0
1849,0
1859,0
1936,0
1960,1
1961,0
1981,0
