task,truth
11,0
14,0
75,0
92,0
104,0
107,0
114,0
119,0
168,1
209,0
237,0
253,0
258,0
259,0
261,0
269,0
354,0
379,0
381,0
382,0
391,0
405,1
414,0
425,0
428,0
441,1
449,0
481,0
534,0
567,0
646,0
683,0
687,1
695,0
699,0
704,0
710,0
713,1
792,0
798,0
824,0
835,0
838,0
849,0
851,0
859,0
873,0
905,0
914,0
923,0
990,0
1014,0
1045,0
1048,0
1049,0
1072,0
1099,1
1142,0
1223,0
1248,1
1252,0
1255,0
1279,0
1298,0
1306,1
1324,0
1331,0
1398,0
1452,1
1457,0
1458,0
1488,0
1496,1
1498,0
1503,0
1511,1
1553,0
1584,0
1591,0
1600,0
1605,0
1614,0
1690,0
1694,0
1716,1
1735,0
1751,1
1753,0
1756,0
1784,0
1785,0
1823,1
1826,1
1875,1
1922,0
1931,0
1939,0
1940,0
1952,0
1953,1
