task,truth
2,0
4,0
9,0
64,0
94,0
98,0
115,0
139,0
185,0
197,0
210,0
225,0
243,0
249,0
257,1
312,0
373,0
388,1
424,0
447,0
469,1
526,1
535,0
540,0
541,0
547,1
558,0
587,0
606,0
608,0
612,0
651,0
654,1
688,1
755,0
771,0
813,0
856,1
860,0
885,0
902,0
913,0
927,0
934,0
946,0
962,0
972,0
992,1
1024,0
1027,0
1031,0
1033,0
1061,1
1065,0
1070,0
1105,0
1123,0
1125,0
1128,0
1130,0
1165,0
1167,0
1192,0
1195,0
1268,0
1313,0
1326,0
1342,0
1352,0
1377,0
1385,0
1391,0
1406,0
1414,0
1475,0
1487,0
1531,1
1551,0
1559,0
1567,0
1572,0
1587,0
1601,1
1642,0
1647,0
1673,0
1688,0
1730,0
1739,0
1749,0
1763,0
1765,0
1792,0
1799,0
1821,0
1851,0
1873,0
1925,0
1975,0
1977,1
