task,truth
12,0
46,0
53,0
56,0
63,0
66,0
74,1
79,0
86,0
123,1
145,0
152,0
173,0
183,0
192,0
270,0
276,1
279,0
289,0
318,0
337,0
356,0
369,0
372,0
412,0
431,0
440,0
472,0
474,0
480,0
485,1
493,0
498,0
571,0
586,1
601,0
602,0
604,0
643,0
657,0
669,0
691,0
731,1
778,0
786,0
791,0
801,0
806,0
821,1
822,0
852,0
857,0
867,1
904,0
925,0
940,0
978,0
989,0
1005,0
1007,0
1020,0
1021,1
1088,0
1108,0
1156,0
1163,0
1200,0
1217,0
1224,0
1258,0
1389,0
1411,0
1437,0
1467,0
1500,0
1512,0
1514,0
1534,0
1537,0
1564,0
1593,0
1639,0
1648,0
1651,0
1685,1
1701,0
1744,0
1755,0
1768,0
1771,0
1774,0
1777,1
1786,0
1790,0
1808,0
1810,0
1857,1
1914,0
1965,0
1987,0
