task,truth
27,0
76,1
140,0
153,0
240,1
242,0
245,0
262,0
271,0
300,0
310,1
317,0
332,0
333,0
367,0
380,0
383,0
399,0
429,0
436,0
438,0
494,0
607,0
645,0
664,0
671,0
681,0
735,0
776,0
783,0
793,0
818,0
834,0
870,0
882,0
889,0
891,0
896,1
931,0
965,0
986,0
1000,0
1004,1
1034,1
1050,0
1062,0
1068,0
1097,0
1102,0
1111,0
1138,0
1141,0
1164,0
1204,0
1205,0
1230,0
1235,0
1238,0
1263,1
1264,0
1295,0
1296,0
1316,0
1319,1
1322,0
1343,0
1348,0
1442,0
1509,0
1520,0
1569,0
1574,0
1578,0
1581,0
1583,0
1595,0
1618,0
1664,0
1670,0
1679,0
1692,0
1729,1
1741,0
1742,0
1776,0
1794,0
1812,0
1814,0
1824,0
1827,0
1834,0
1836,0
1841,0
1896,1
1901,0
1907,0
1934,0
1941,0
1944,0
1959,0
