worker,task,answer
1.0,6,0
1.0,8,1
1.0,11,1
1.0,12,0
1.0,21,0
1.0,24,1
1.0,25,0
1.0,28,0
1.0,45,0
8.0,7,1
8.0,8,0
8.0,16,1
8.0,28,1
8.0,40,0
8.0,42,1
8.0,45,1
8.0,47,0
9.0,7,0
9.0,18,0
9.0,28,0
9.0,29,1
9.0,30,0
9.0,40,1
9.0,42,1
9.0,46,1
9.0,48,0
13.0,0,0
13.0,24,0
13.0,25,0
13.0,32,0
13.0,38,1
13.0,45,1
13.0,48,0
16.0,2,1
16.0,13,0
16.0,15,0
16.0,33,1
16.0,34,0
16.0,35,1
16.0,36,0
16.0,40,0
16.0,45,0
16.0,49,1
19.0,0,1
19.0,10,1
19.0,14,0
19.0,16,1
19.0,18,1
19.0,19,0
19.0,26,1
19.0,31,1
19.0,36,0
19.0,46,1
19.0,47,1
24.0,0,1
24.0,4,1
24.0,11,0
24.0,18,1
24.0,26,1
24.0,40,1
24.0,42,1
24.0,48,0
27.0,0,1
27.0,1,0
27.0,6,1
27.0,15,0
27.0,23,1
27.0,27,1
27.0,29,1
27.0,38,0
27.0,48,0
31.0,3,1
31.0,8,1
31.0,12,0
31.0,23,0
31.0,24,0
31.0,34,0
31.0,36,1
31.0,39,0
34.0,15,0
34.0,16,0
34.0,28,1
34.0,33,0
34.0,35,1
34.0,39,0
34.0,41,1
34.0,46,1
34.0,48,0
47.0,1,0
47.0,15,1
47.0,16,1
47.0,17,0
47.0,23,0
47.0,46,1
50.0,3,1
50.0,5,1
50.0,6,1
50.0,7,0
50.0,16,0
50.0,24,1
50.0,25,0
50.0,27,1
50.0,29,1
50.0,31,0
50.0,33,1
50.0,38,0
50.0,40,0
50.0,43,1
50.0,44,1
59.0,36,1
59.0,41,0
59.0,46,1
61.0,0,1
61.0,6,1
61.0,13,1
61.0,16,1
61.0,17,1
61.0,18,1
61.0,25,1
61.0,33,0
61.0,36,1
61.0,45,0
62.0,4,0
62.0,5,0
62.0,10,1
62.0,11,0
62.0,18,1
62.0,19,0
62.0,32,1
62.0,37,1
62.0,43,0
62.0,44,1
62.0,47,0
65.0,5,1
65.0,13,1
65.0,23,0
65.0,29,0
65.0,36,1
65.0,37,1
65.0,41,0
65.0,43,0
65.0,48,0
70.0,1,0
70.0,10,1
70.0,12,1
70.0,14,1
70.0,21,1
70.0,35,1
70.0,37,1
70.0,42,1
70.0,46,0
78.0,3,0
78.0,6,0
78.0,7,1
78.0,9,0
78.0,12,1
78.0,26,1
78.0,46,1
78.0,47,0
80.0,2,1
80.0,8,1
80.0,9,1
80.0,13,0
80.0,18,1
80.0,22,0
80.0,32,1
80.0,33,1
80.0,41,0
80.0,42,1
83.0,4,0
83.0,5,1
83.0,21,0
83.0,22,1
83.0,24,0
83.0,26,1
83.0,27,0
83.0,36,1
83.0,37,0
85.0,1,0
85.0,6,1
85.0,10,1
85.0,13,1
85.0,14,1
85.0,16,0
85.0,19,0
85.0,21,1
85.0,26,1
85.0,28,1
85.0,30,1
85.0,35,0
85.0,42,0
85.0,49,0
86.0,0,0
86.0,6,0
86.0,16,1
86.0,19,1
86.0,22,1
86.0,28,1
86.0,32,1
86.0,46,1
98.0,6,1
98.0,10,0
98.0,11,0
98.0,28,0
98.0,31,1
98.0,35,0
98.0,46,1
99.0,4,1
99.0,9,1
99.0,10,0
99.0,15,0
99.0,25,1
99.0,37,0
99.0,39,1
99.0,49,1
103.0,3,1
103.0,4,0
103.0,7,0
103.0,10,1
103.0,21,0
103.0,22,1
103.0,24,0
103.0,26,0
103.0,31,0
103.0,34,1
103.0,36,1
103.0,40,1
103.0,44,1
103.0,48,0
105.0,6,1
105.0,11,1
105.0,12,1
105.0,29,0
105.0,38,0
105.0,45,0
105.0,46,1
108.0,4,0
108.0,15,0
108.0,17,0
108.0,19,0
108.0,20,0
108.0,22,0
108.0,28,0
108.0,29,1
108.0,37,0
108.0,44,1
108.0,46,0
109.0,5,0
109.0,6,0
109.0,11,0
109.0,13,0
109.0,23,1
109.0,32,1
109.0,36,0
109.0,37,1
109.0,42,0
109.0,44,1
109.0,47,1
110.0,14,1
110.0,20,1
110.0,26,0
110.0,27,0
110.0,28,1
110.0,34,1
110.0,43,1
110.0,45,0
110.0,49,0
112.0,7,1
112.0,8,1
112.0,10,0
112.0,21,0
112.0,27,1
112.0,42,0
112.0,43,1
112.0,44,1
112.0,46,1
112.0,49,1
114.0,0,1
114.0,13,0
114.0,16,0
114.0,17,0
114.0,21,0
114.0,24,1
114.0,28,1
114.0,33,1
114.0,39,1
114.0,43,0
114.0,47,0
114.0,48,0
118.0,1,1
118.0,4,1
118.0,8,0
118.0,11,1
118.0,12,0
118.0,21,0
118.0,23,0
118.0,25,1
118.0,30,1
118.0,34,0
118.0,40,1
118.0,42,1
118.0,46,1
118.0,47,0
120.0,1,0
120.0,11,0
120.0,26,1
120.0,27,0
120.0,32,1
120.0,34,1
120.0,35,1
120.0,37,0
120.0,45,1
120.0,48,1
126.0,0,0
126.0,5,0
126.0,13,0
126.0,22,0
126.0,25,0
126.0,27,0
126.0,33,1
126.0,39,0
126.0,44,1
126.0,49,1
127.0,16,1
127.0,19,0
