task,truth
9,0
16,0
18,0
71,0
88,0
102,0
112,0
114,0
140,0
162,0
166,0
169,0
207,1
214,1
237,0
242,0
255,1
262,0
264,0
267,0
296,0
344,0
376,0
394,0
398,0
401,0
410,0
469,1
549,0
550,0
555,0
568,1
571,0
650,0
652,0
692,0
696,0
702,0
713,1
718,0
719,1
739,0
743,0
746,0
798,0
831,0
834,0
855,0
858,0
932,0
955,0
963,0
988,1
999,0
1070,0
1077,0
1131,1
1134,0
1140,0
1168,0
1202,0
1227,0
1239,0
1241,0
1269,0
1270,0
1372,0
1377,0
1400,0
1418,0
1465,0
1491,1
1503,0
1509,0
1523,0
1531,1
1534,0
1559,0
1564,0
1570,0
1603,0
1626,0
1639,0
1668,0
1670,0
1671,0
1674,0
1688,0
1689,0
1734,0
1744,0
1762,0
1791,1
1792,0
1808,0
1814,0
1831,0
1832,0
1926,1
1940,0
