task,truth
5,1
30,0
85,0
111,0
171,0
189,0
226,0
271,0
276,1
282,0
320,0
346,0
349,1
362,0
377,0
400,0
437,0
448,0
465,0
518,0
525,0
526,1
532,0
553,0
590,0
592,0
689,0
697,0
827,0
862,0
877,0
886,0
918,0
924,0
938,0
952,0
962,0
1013,1
1059,0
1086,0
1124,0
1152,0
1182,0
1195,0
1213,0
1220,1
1225,0
1228,0
1229,0
1253,1
1254,0
1275,0
1301,0
1308,0
1322,0
1330,1
1340,1
1366,0
1370,0
1374,0
1386,0
1424,0
1427,0
1477,0
1480,0
1486,0
1517,1
1527,0
1528,0
1566,0
1573,0
1590,0
1591,0
1614,0
1628,0
1654,0
1655,1
1664,0
1719,1
1741,0
1745,0
1750,0
1754,1
1757,0
1815,0
1818,0
1828,0
1838,0
1866,0
1877,1
1884,0
1892,0
1910,0
1920,0
1930,0
1960,1
1966,0
1983,0
1992,0
1995,1
