task,truth
2,0
45,0
48,0
57,1
84,0
89,0
90,0
126,0
130,0
151,0
174,0
197,0
199,0
213,0
219,0
241,0
299,1
300,0
322,0
327,0
330,0
361,0
372,0
422,0
434,0
451,1
454,0
538,0
547,1
613,0
668,0
669,0
686,0
712,0
745,0
760,0
768,0
796,0
805,0
856,1
879,0
911,0
915,0
916,1
927,0
987,0
989,0
993,0
996,0
1010,0
1028,0
1036,0
1090,1
1107,0
1116,0
1142,0
1170,1
1177,0
1244,0
1257,1
1290,0
1296,0
1299,0
1348,0
1387,0
1407,0
1423,0
1433,0
1437,0
1438,0
1439,0
1440,0
1456,0
1457,0
1479,0
1485,0
1487,0
1498,0
1508,0
1526,0
1554,0
1561,0
1565,0
1580,0
1583,0
1587,0
1594,0
1609,0
1620,0
1646,0
1661,0
1676,0
1778,0
1795,1
1823,1
1851,0
1901,0
1908,0
1941,0
1971,0
