task,truth
14,0
20,0
33,0
35,0
54,0
73,0
77,0
78,1
79,0
129,0
225,0
235,0
236,0
283,0
334,0
335,0
342,0
353,0
365,0
366,0
367,0
375,0
390,0
392,0
432,0
438,0
440,0
501,0
531,0
545,0
564,0
576,0
579,0
591,0
593,0
605,0
626,0
639,0
681,0
737,0
762,1
801,0
814,1
815,1
823,0
889,0
1017,1
1019,0
1037,0
1050,0
1055,0
1061,1
1066,0
1085,1
1091,1
1097,0
1104,0
1121,0
1145,0
1162,0
1175,1
1179,0
1193,0
1216,1
1230,0
1260,0
1309,0
1354,0
1413,0
1429,0
1435,0
1441,0
1484,0
1605,0
1608,0
1619,0
1629,0
1647,0
1651,0
1662,1
1702,0
1711,0
1753,0
1765,0
1766,0
1798,0
1811,1
1820,1
1825,1
1827,0
1849,0
1874,0
1882,0
1893,0
1913,0
1923,0
1942,0
1948,0
1954,0
1956,0
