task,truth
0,0
41,0
46,0
105,0
118,0
134,1
144,1
159,1
168,1
170,0
188,1
194,0
224,0
289,0
302,1
313,0
348,0
430,0
435,1
456,0
459,1
488,0
497,0
498,0
499,0
513,0
581,0
622,0
633,0
647,0
664,0
678,1
717,0
720,0
733,0
800,0
803,0
812,0
854,0
863,0
865,0
876,0
878,0
887,1
921,0
922,0
950,0
1031,0
1043,0
1048,0
1060,0
1073,0
1083,0
1106,1
1112,0
1113,0
1127,0
1137,0
1157,0
1163,0
1172,0
1240,0
1262,0
1267,0
1278,0
1283,0
1287,0
1307,0
1376,0
1402,0
1404,1
1410,0
1518,0
1551,0
1556,0
1568,0
1581,0
1592,0
1622,1
1642,0
1657,0
1680,0
1690,0
1693,0
1698,0
1700,0
1723,0
1736,0
1764,0
1774,0
1789,1
1840,0
1861,1
1863,0
1870,0
1899,0
1936,0
1953,1
1975,0
1996,0
