task,truth
3,0
25,0
29,0
37,0
42,0
43,0
95,0
97,0
112,0
151,0
176,0
242,0
284,0
320,0
336,0
358,0
401,0
409,0
425,0
456,0
462,0
465,0
476,0
484,0
493,0
516,0
524,0
582,0
607,0
632,0
646,0
694,0
710,0
722,0
727,0
751,0
759,0
762,1
783,0
796,0
823,0
856,1
868,0
893,0
897,0
905,0
906,0
910,0
913,0
944,0
992,1
1033,0
1098,0
1117,0
1123,0
1183,0
1201,0
1209,1
1262,0
1333,0
1362,0
1364,0
1394,1
1406,0
1419,0
1420,0
1432,0
1461,0
1489,1
1506,0
1526,0
1535,0
1555,0
1584,0
1588,0
1589,0
1591,0
1592,0
1625,0
1653,0
1657,0
1658,0
1670,0
1682,0
1687,0
1707,0
1724,0
1751,1
1759,0
1795,1
1817,0
1820,1
1823,1
1827,0
1830,0
1862,0
1872,0
1941,0
1988,0
1989,0
