task,truth
10,0
39,0
87,0
90,0
125,0
126,0
129,0
150,0
197,0
229,0
239,0
248,1
252,1
260,0
261,0
267,0
269,0
310,1
312,0
334,0
397,0
431,0
443,0
464,0
469,1
491,0
527,0
620,0
629,0
660,0
676,0
707,0
732,0
747,0
812,0
816,0
817,1
828,0
894,0
920,0
938,0
952,0
955,0
956,0
957,0
968,0
1002,0
1027,0
1051,0
1103,1
1138,0
1188,0
1189,0
1215,0
1228,0
1234,0
1257,1
1289,1
1290,0
1304,0
1312,0
1314,0
1315,0
1316,0
1321,0
1332,0
1346,0
1347,0
1363,0
1390,0
1412,1
1418,0
1446,0
1494,0
1501,0
1523,0
1545,0
1552,0
1568,0
1626,0
1652,0
1654,0
1659,0
1669,0
1688,0
1701,0
1740,0
1747,0
1821,0
1825,1
1849,0
1854,0
1864,0
1896,1
1900,0
1907,0
1960,1
1962,0
1970,1
1979,0
