task,truth
9,0
16,0
19,0
26,0
51,0
63,0
92,0
98,0
100,1
116,0
118,0
143,0
159,1
174,0
211,0
223,0
238,0
256,0
273,0
309,0
350,0
353,0
372,0
376,0
379,0
440,0
448,0
461,0
479,0
496,0
553,0
558,0
559,1
564,0
571,0
673,0
715,0
720,0
730,0
739,0
740,0
766,0
771,0
838,0
858,0
875,0
890,0
908,0
914,0
915,0
946,0
947,0
986,0
1039,0
1045,0
1047,0
1054,0
1071,0
1111,0
1114,0
1143,1
1150,0
1156,0
1174,0
1224,0
1230,0
1238,0
1244,0
1250,0
1277,0
1286,1
1311,0
1368,1
1373,0
1416,0
1442,0
1453,0
1457,0
1503,0
1575,0
1581,0
1637,0
1664,0
1726,1
1755,0
1762,0
1766,0
1773,1
1818,0
1822,0
1856,0
1863,0
1865,0
1873,0
1886,1
1937,0
1942,0
1952,0
1961,0
1965,0
