task,truth
52,1
58,0
85,0
104,0
110,0
146,0
196,0
205,0
240,1
243,0
255,1
259,0
263,0
278,0
293,0
297,0
330,0
333,0
344,0
369,0
373,0
380,0
384,0
407,0
410,0
428,0
463,0
482,1
497,0
499,0
546,0
570,0
572,0
588,0
604,0
615,0
633,0
644,0
706,0
744,1
752,0
779,0
793,0
811,0
821,1
841,0
853,0
864,0
882,0
907,0
932,0
935,0
950,0
959,0
962,0
1003,0
1012,0
1030,1
1036,0
1042,0
1044,0
1049,0
1100,0
1104,0
1127,0
1142,0
1178,0
1187,1
1222,0
1231,0
1233,0
1242,0
1260,0
1292,0
1296,0
1331,0
1351,0
1384,0
1387,0
1393,0
1402,0
1456,0
1465,0
1473,0
1477,0
1513,0
1522,0
1557,0
1634,1
1663,0
1733,0
1760,1
1761,0
1771,0
1859,0
1919,0
1947,0
1956,0
1964,0
1972,0
