task,truth
12,0
13,1
61,0
73,0
82,0
121,0
130,0
135,1
147,0
157,0
251,0
291,0
311,0
317,0
355,0
383,0
390,0
406,0
414,0
430,0
435,1
478,0
483,0
506,0
536,0
575,0
610,0
639,0
641,0
695,0
701,0
743,0
760,0
794,0
799,0
829,0
867,1
891,0
901,0
934,0
937,0
1009,0
1011,0
1014,0
1016,1
1026,0
1055,0
1060,0
1061,1
1069,0
1084,0
1102,0
1119,1
1145,0
1167,0
1186,0
1194,0
1214,0
1219,0
1227,0
1240,0
1254,0
1276,0
1299,0
1301,0
1320,0
1327,0
1334,0
1367,0
1403,0
1431,0
1444,1
1458,0
1496,1
1538,0
1567,0
1596,1
1598,0
1605,0
1606,0
1609,0
1611,0
1661,0
1693,0
1709,0
1722,0
1735,0
1739,0
1746,0
1752,0
1788,0
1792,0
1833,0
1857,1
1871,1
1885,0
1909,0
1945,0
1996,0
1997,0
