task,truth
27,0
72,0
81,0
131,0
134,1
139,0
169,0
185,0
191,0
192,0
198,0
204,0
209,0
236,0
298,0
345,0
348,0
391,0
394,0
418,0
420,0
424,0
442,0
445,0
467,0
468,0
487,0
526,1
535,0
554,0
576,0
602,0
613,0
616,0
645,0
667,0
668,0
693,0
704,0
756,0
773,0
803,0
807,0
822,0
855,0
912,1
949,0
989,0
1004,1
1046,0
1052,0
1062,0
1112,0
1122,1
1128,0
1165,0
1191,0
1197,0
1252,0
1259,0
1275,0
1283,0
1295,0
1324,0
1326,0
1344,0
1369,0
1377,0
1378,0
1397,0
1422,0
1428,0
1463,1
1471,0
1482,1
1514,0
1551,0
1554,0
1607,0
1614,0
1623,0
1628,0
1660,0
1676,0
1679,0
1685,1
1767,0
1775,0
1779,0
1784,0
1786,0
1819,0
1831,0
1860,0
1861,1
1874,0
1916,0
1926,1
1938,0
1939,0
