task,truth
39,0
71,0
87,0
96,0
109,0
120,0
122,0
133,0
138,0
204,0
239,0
260,0
271,0
301,0
304,0
332,0
343,0
365,0
380,0
390,0
398,0
416,0
417,0
424,0
425,0
433,0
455,0
499,0
500,0
529,0
536,0
539,0
552,0
558,0
560,0
565,0
579,0
619,0
634,0
677,0
682,0
687,1
693,0
731,1
750,1
760,0
766,0
809,0
818,0
834,0
907,0
917,0
970,0
973,0
984,0
1051,0
1057,0
1075,0
1076,0
1123,0
1139,0
1180,0
1209,1
1241,0
1290,0
1295,0
1309,0
1317,0
1320,0
1327,0
1354,0
1357,0
1367,0
1381,0
1387,0
1389,0
1416,0
1438,0
1467,0
1469,1
1504,0
1521,0
1531,1
1604,0
1624,0
1630,0
1641,0
1690,0
1744,0
1765,0
1774,0
1786,0
1799,0
1827,0
1829,0
1833,0
1847,0
1886,1
1897,0
1922,0
