task,truth
22,0
41,0
47,0
92,0
136,0
154,0
178,0
189,0
245,0
274,0
292,0
295,0
312,0
335,0
382,0
388,1
395,0
407,0
457,0
481,0
492,0
511,0
521,0
545,0
547,1
586,1
598,0
626,0
645,0
706,0
737,0
774,0
794,0
803,0
856,1
874,1
929,0
935,0
938,0
982,0
1015,0
1020,0
1061,1
1072,0
1073,0
1077,0
1104,0
1134,0
1161,0
1183,0
1206,0
1226,0
1239,0
1257,1
1261,1
1269,0
1282,1
1291,0
1298,0
1348,0
1384,0
1396,1
1414,0
1425,0
1461,0
1468,0
1480,0
1516,0
1518,0
1538,0
1542,0
1558,0
1568,0
1577,0
1585,0
1589,0
1635,0
1668,0
1696,0
1709,0
1725,0
1731,0
1732,0
1736,0
1741,0
1760,1
1770,0
1804,0
1820,1
1842,0
1843,0
1879,1
1907,0
1912,0
1927,1
1965,0
1966,0
1975,0
1989,0
1993,0
