task,truth
10,0
24,0
25,0
36,0
62,0
83,0
104,0
121,0
174,0
235,0
247,0
253,0
269,0
272,0
298,0
320,0
327,0
333,0
370,0
372,0
438,0
439,0
454,0
458,0
460,0
480,0
497,0
498,0
531,0
541,0
549,0
550,0
582,0
584,0
613,0
617,0
622,0
641,0
647,0
678,1
679,0
685,1
702,0
728,0
735,0
781,0
797,0
815,1
821,1
890,0
894,0
899,0
916,1
937,0
942,0
967,0
983,0
1052,0
1083,0
1085,1
1194,0
1197,0
1233,0
1245,0
1273,0
1277,0
1283,0
1335,0
1343,0
1371,0
1374,0
1398,0
1406,0
1472,0
1490,0
1557,0
1572,0
1575,0
1582,0
1583,0
1596,1
1607,0
1616,0
1622,1
1647,0
1656,0
1691,1
1693,0
1698,0
1701,0
1712,0
1776,0
1805,0
1824,0
1845,0
1866,0
1906,0
1950,0
1977,1
1998,0
