task,truth
6,0
9,0
12,0
18,0
23,1
42,0
61,0
105,0
127,0
142,0
164,0
208,0
226,0
232,0
252,1
258,0
267,0
275,0
308,0
359,0
488,0
502,0
503,1
504,0
505,0
562,0
609,0
618,0
636,0
637,0
662,0
730,0
765,0
775,1
777,0
814,1
822,0
827,0
839,0
863,0
865,0
870,0
878,0
891,0
949,0
968,0
978,0
1010,0
1081,0
1092,0
1118,0
1128,0
1152,0
1162,0
1204,0
1208,0
1210,0
1242,0
1262,0
1275,0
1301,0
1302,0
1303,1
1305,0
1306,1
1369,0
1421,0
1423,0
1460,0
1477,0
1482,1
1527,0
1533,1
1539,0
1544,1
1548,0
1552,0
1576,0
1587,0
1591,0
1593,0
1600,0
1609,0
1636,0
1638,0
1654,0
1659,0
1673,0
1751,1
1798,0
1813,0
1857,1
1869,0
1875,1
1876,0
1892,0
1895,0
1944,0
1948,0
1955,0
