task,truth
5,1
20,0
111,0
120,0
129,0
183,0
208,0
222,0
244,0
248,1
258,0
299,1
352,0
373,0
421,0
459,1
507,0
513,0
531,0
532,0
538,0
554,0
574,0
586,1
637,0
665,0
688,1
689,0
704,0
713,1
758,0
797,0
809,0
812,0
852,0
865,0
870,0
904,0
933,0
935,0
937,0
957,0
1035,0
1056,0
1094,0
1127,0
1149,0
1161,0
1162,0
1183,0
1186,0
1214,0
1239,0
1275,0
1276,0
1331,0
1351,0
1394,1
1428,0
1475,0
1478,0
1613,0
1652,0
1655,1
1682,0
1690,0
1721,0
1802,0
1847,0
1851,0
1923,0
1926,1
1935,0
1998,0
2106,0
2116,0
2132,0
2149,0
2222,0
2234,0
2284,0
2296,0
2325,0
2399,0
2481,0
2504,1
2512,0
2554,0
2566,0
2701,0
2720,0
2753,0
2761,0
2769,0
2803,0
2808,0
2832,0
2845,0
2850,0
2854,0
2887,0
2899,0
2907,0
2925,0
2962,0
2974,0
3028,0
3062,1
3152,0
3179,0
3183,1
3204,0
3464,0
3482,0
3526,0
3538,0
3580,0
3581,1
3603,0
3625,0
3658,0
3679,0
3688,0
3710,0
3711,1
3714,1
3719,0
3777,1
3802,0
3818,0
3829,0
3849,0
3860,1
3903,0
3922,0
3924,0
3968,0
4009,0
4017,0
4028,0
4061,0
4100,0
4147,0
4174,0
4276,0
4322,0
4324,0
4400,0
4411,0
4452,0
