task,truth
22,0
23,1
100,1
126,0
135,1
138,0
142,0
146,0
158,0
219,0
236,0
238,0
251,0
295,0
321,1
338,0
379,0
397,0
441,1
455,0
465,0
469,1
480,0
488,0
491,0
516,0
534,0
535,0
577,0
596,0
614,0
616,0
619,0
659,0
692,0
693,0
706,0
734,0
739,0
777,0
786,0
805,0
871,0
879,0
881,0
893,0
968,0
976,0
986,0
987,0
1020,0
1022,0
1041,0
1048,0
1075,0
1101,0
1115,1
1133,0
1173,1
1189,0
1245,0
1253,1
1271,1
1301,0
1305,0
1308,0
1316,0
1354,0
1363,0
1453,0
1536,0
1577,0
1616,0
1659,0
1676,0
1701,0
1703,0
1718,0
1724,0
1754,1
1758,0
1769,0
1787,0
1792,0
1793,0
1802,0
1806,0
1816,0
1828,0
1841,0
1852,0
1853,0
1864,0
1871,1
1895,0
1908,0
1963,0
1965,0
1973,0
1975,0
