task,truth
40,0
43,0
55,0
83,0
94,0
103,0
144,1
145,0
161,0
170,0
179,1
188,1
201,0
207,1
217,0
292,0
297,0
325,0
346,0
381,0
392,0
449,0
503,1
515,0
548,0
576,0
588,0
622,0
630,0
632,0
648,0
677,0
698,0
713,1
716,0
721,0
760,0
766,0
782,0
823,0
827,0
829,0
840,0
870,0
884,0
921,0
929,0
931,0
936,0
948,0
989,0
999,0
1007,0
1010,0
1062,0
1067,0
1098,0
1130,0
1172,0
1178,0
1192,0
1200,0
1311,0
1320,0
1326,0
1335,0
1368,1
1372,0
1392,0
1429,0
1435,0
1531,1
1567,0
1585,0
1591,0
1630,0
1681,0
1683,0
1689,0
1694,0
1717,0
1768,0
1776,0
1800,0
1803,1
1811,1
1819,0
1826,1
1832,0
1843,0
1858,0
1881,0
1891,0
1894,0
1897,0
1907,0
1941,0
1959,0
1986,0
1991,0
