task,truth
16,0
30,0
89,0
90,0
109,0
112,0
131,0
136,0
215,0
247,0
249,0
316,1
341,0
345,0
359,0
370,0
376,0
398,0
415,0
419,0
448,0
480,0
516,0
541,0
590,0
644,0
751,0
785,0
789,0
800,0
836,0
853,0
881,0
963,0
1032,1
1083,0
1084,0
1142,0
1150,0
1152,0
1205,0
1252,0
1292,0
1316,0
1333,0
1345,0
1491,1
1532,0
1595,0
1654,0
1669,0
1679,0
1761,0
1789,1
1797,0
1809,0
1822,0
1843,0
1852,0
1864,0
1900,0
1931,0
1949,0
1954,0
2151,0
2153,0
2159,0
2185,0
2227,0
2240,0
2277,0
2308,1
2311,0
2312,0
2316,0
2338,0
2348,1
2363,0
2370,0
2402,0
2424,1
2434,0
2498,0
2515,0
2521,0
2576,0
2577,0
2593,0
2605,0
2610,0
2621,0
2638,0
2640,0
2696,0
2736,1
2738,0
2743,1
2790,0
2812,1
2835,0
2842,0
2858,0
2864,0
2878,0
2909,0
3002,0
3054,0
3093,0
3132,1
3230,0
3266,0
3329,0
3333,0
3376,1
3457,0
3480,0
3527,0
3617,0
3619,0
3621,0
3668,0
3683,0
3701,0
3752,0
3781,0
3784,0
3806,0
3823,0
3856,0
3879,0
3908,0
3913,0
3962,0
3988,0
4046,0
4050,0
4093,0
4201,1
4208,0
4210,1
4277,0
4303,0
4353,0
4365,0
4366,0
4434,0
4471,0
4472,0
4475,0
4485,0
