task,truth
86,0
92,0
117,1
129,0
184,0
235,0
243,0
257,1
280,0
308,0
329,0
331,0
351,0
362,0
363,0
366,0
387,1
391,0
419,0
426,0
431,0
438,0
453,0
457,0
459,1
471,0
479,0
509,0
522,0
527,0
538,0
559,1
641,0
675,0
684,0
702,0
735,0
750,1
810,0
816,0
836,0
839,0
853,0
859,0
862,0
865,0
942,0
979,0
1032,1
1080,0
1097,0
1104,0
1157,0
1158,1
1163,0
1179,0
1209,1
1272,0
1278,0
1285,0
1297,0
1315,0
1322,0
1327,0
1330,1
1348,0
1384,0
1512,0
1533,1
1586,0
1600,0
1602,1
1605,0
1618,0
1627,0
1635,0
1640,0
1653,0
1664,0
1665,0
1687,0
1691,1
1702,0
1727,0
1742,0
1766,0
1783,0
1786,0
1801,0
1823,1
1829,0
1840,0
1884,0
1903,0
1924,1
1960,1
1961,0
1964,0
1983,0
1985,0
