task,truth
11,0
24,0
48,0
60,1
81,0
130,0
134,1
162,0
165,0
167,0
185,0
187,0
206,0
212,0
255,1
278,0
296,0
313,0
322,0
349,1
385,0
389,0
393,0
411,0
437,0
442,0
445,0
473,0
500,0
529,0
546,0
552,0
570,0
572,0
579,0
597,0
636,0
647,0
657,0
661,0
664,0
687,1
714,0
720,0
729,0
737,0
752,0
798,0
803,0
807,0
812,0
844,0
846,0
848,0
855,0
912,1
924,0
933,0
960,0
965,0
997,0
1000,0
1053,0
1114,0
1116,0
1138,0
1139,0
1212,0
1224,0
1232,0
1237,0
1267,0
1276,0
1292,0
1293,0
1318,0
1350,0
1430,0
1443,0
1456,0
1480,0
1487,0
1497,0
1517,1
1582,0
1596,1
1603,0
1639,0
1656,0
1723,0
1770,0
1863,0
1918,0
1919,0
1929,0
1932,0
1952,0
1954,0
1966,0
1982,0
