worker,task,answer
5.0,1,0
5.0,2,0
5.0,3,0
5.0,7,0
5.0,8,0
5.0,15,0
5.0,16,0
5.0,19,0
5.0,26,0
5.0,27,0
5.0,39,1
7.0,0,0
7.0,3,1
7.0,7,1
7.0,9,1
7.0,10,1
7.0,19,1
7.0,25,1
7.0,26,1
7.0,28,1
7.0,31,0
7.0,33,0
7.0,34,0
7.0,35,0
7.0,36,0
7.0,44,1
7.0,49,1
9.0,0,1
9.0,2,0
9.0,6,0
9.0,8,1
9.0,11,1
9.0,19,0
9.0,20,1
9.0,39,0
9.0,41,0
9.0,43,0
10.0,18,0
10.0,19,1
10.0,20,1
10.0,24,0
10.0,27,0
10.0,29,0
10.0,30,1
10.0,32,1
10.0,34,0
10.0,43,0
15.0,0,0
15.0,1,1
15.0,2,0
15.0,10,1
15.0,11,0
15.0,17,0
15.0,21,0
15.0,31,0
15.0,33,0
15.0,36,1
15.0,37,1
15.0,38,1
15.0,42,1
25.0,3,0
25.0,13,1
25.0,20,0
25.0,22,0
25.0,30,1
25.0,31,0
25.0,40,0
25.0,44,1
25.0,46,0
25.0,49,1
32.0,1,0
32.0,5,1
32.0,6,0
32.0,15,0
32.0,26,0
32.0,29,1
34.0,4,0
34.0,7,0
34.0,12,0
34.0,21,0
34.0,25,1
34.0,26,1
34.0,42,0
34.0,48,0
37.0,2,0
37.0,3,0
37.0,6,0
37.0,16,0
37.0,17,1
37.0,18,0
37.0,22,1
37.0,39,1
37.0,47,0
38.0,1,1
38.0,8,1
38.0,15,1
38.0,29,0
38.0,40,0
38.0,48,1
38.0,49,1
39.0,4,1
39.0,5,0
39.0,8,1
39.0,10,1
39.0,11,1
39.0,13,1
39.0,17,1
39.0,27,0
39.0,33,1
39.0,37,0
39.0,40,1
39.0,45,1
41.0,7,0
41.0,11,1
41.0,13,1
41.0,19,0
41.0,21,0
41.0,22,1
41.0,23,1
41.0,24,1
41.0,37,1
41.0,39,0
41.0,41,0
41.0,46,0
41.0,48,0
44.0,1,0
44.0,3,1
44.0,9,1
44.0,13,1
44.0,16,0
44.0,17,0
44.0,21,0
44.0,32,0
44.0,37,0
44.0,48,0
44.0,49,0
45.0,0,1
45.0,2,1
45.0,3,1
45.0,13,1
45.0,14,1
45.0,19,1
45.0,28,0
45.0,36,1
46.0,1,1
46.0,8,1
46.0,10,1
46.0,16,1
46.0,17,0
46.0,18,1
46.0,24,0
46.0,25,0
46.0,27,1
46.0,36,1
46.0,39,1
46.0,43,0
46.0,46,1
52.0,8,0
52.0,12,0
52.0,14,0
52.0,16,0
52.0,18,0
52.0,23,1
52.0,25,1
52.0,27,0
52.0,37,1
52.0,38,1
52.0,43,0
52.0,49,0
56.0,3,1
56.0,4,1
56.0,5,0
56.0,9,1
56.0,13,1
56.0,15,0
56.0,16,1
56.0,21,0
56.0,25,1
56.0,31,1
56.0,32,1
56.0,33,0
56.0,35,0
56.0,36,0
56.0,38,0
56.0,46,1
62.0,0,0
62.0,1,0
62.0,4,0
62.0,14,0
62.0,17,0
62.0,25,0
62.0,37,1
63.0,3,0
63.0,6,1
63.0,14,1
63.0,19,1
63.0,25,0
63.0,27,1
63.0,28,1
63.0,30,0
63.0,36,1
63.0,41,0
63.0,42,0
63.0,44,1
64.0,1,1
64.0,7,0
64.0,15,0
64.0,18,1
64.0,25,0
64.0,28,1
64.0,29,1
64.0,35,0
64.0,38,0
64.0,42,0
64.0,44,1
64.0,48,0
66.0,2,0
66.0,6,1
66.0,17,1
66.0,22,1
66.0,31,0
66.0,33,0
66.0,37,1
66.0,48,0
77.0,4,1
77.0,5,0
77.0,16,1
77.0,18,0
77.0,20,0
77.0,28,0
77.0,33,1
77.0,46,0
79.0,4,0
79.0,7,1
79.0,8,0
79.0,11,0
79.0,14,0
79.0,15,0
79.0,19,1
79.0,21,1
79.0,22,1
79.0,23,1
79.0,27,0
79.0,36,1
79.0,38,1
79.0,42,1
79.0,48,0
79.0,49,0
85.0,7,1
85.0,12,0
85.0,13,0
85.0,16,0
85.0,26,0
85.0,36,1
85.0,38,1
85.0,43,1
85.0,47,0
95.0,9,0
95.0,12,1
95.0,14,0
95.0,16,1
95.0,19,0
95.0,21,0
95.0,28,0
95.0,31,0
95.0,32,1
95.0,41,1
95.0,43,0
99.0,1,1
99.0,5,1
99.0,18,0
99.0,24,1
99.0,28,0
99.0,30,1
99.0,36,1
99.0,37,1
103.0,0,0
103.0,1,0
103.0,3,0
103.0,8,1
103.0,12,1
103.0,14,0
103.0,24,1
103.0,32,0
103.0,33,0
115.0,6,1
115.0,11,0
115.0,14,0
115.0,19,0
115.0,20,1
115.0,21,0
115.0,22,1
115.0,27,0
115.0,29,1
115.0,31,0
115.0,41,1
115.0,48,1
118.0,1,0
118.0,4,0
118.0,10,0
118.0,11,1
118.0,15,0
118.0,18,0
118.0,21,1
118.0,22,1
118.0,29,1
118.0,32,0
118.0,39,0
118.0,41,0
118.0,47,1
119.0,11,1
119.0,12,1
119.0,16,1
119.0,18,1
119.0,27,1
119.0,32,1
119.0,38,1
119.0,49,0
121.0,0,0
121.0,9,1
121.0,11,0
121.0,12,1
121.0,14,0
121.0,28,0
121.0,29,1
121.0,48,0
125.0,1,0
125.0,6,1
125.0,17,0
125.0,18,0
125.0,20,0
125.0,22,0
125.0,24,0
125.0,26,1
125.0,31,0
125.0,35,1
125.0,38,0
125.0,48,0
128.0,1,1
128.0,2,1
128.0,3,0
128.0,12,1
128.0,13,0
128.0,29,0
128.0,34,0
128.0,40,1
128.0,48,0
136.0,0,1
136.0,11,0
136.0,12,1
136.0,15,1
136.0,19,0
136.0,28,0
136.0,30,1
136.0,43,1
136.0,44,1
136.0,45,1
141.0,12,0
141.0,14,0
141.0,19,1
141.0,26,1
141.0,31,1
141.0,33,1
