worker,task,answer
3.0,16,1
3.0,21,0
3.0,22,1
3.0,25,0
3.0,30,1
3.0,37,1
3.0,43,1
3.0,46,0
3.0,47,1
3.0,48,1
6.0,13,0
6.0,15,1
6.0,18,1
6.0,31,1
6.0,32,0
6.0,34,0
8.0,5,1
8.0,10,0
8.0,11,0
8.0,21,0
8.0,27,1
8.0,31,1
8.0,39,0
15.0,1,0
15.0,2,1
15.0,5,0
15.0,23,0
15.0,24,0
15.0,29,1
15.0,31,1
15.0,36,0
17.0,6,0
17.0,19,0
17.0,21,0
17.0,35,0
17.0,36,0
17.0,41,1
17.0,42,1
17.0,44,1
17.0,46,0
17.0,48,1
20.0,5,0
20.0,6,0
20.0,12,0
20.0,14,1
20.0,20,1
20.0,22,1
20.0,24,1
20.0,27,1
20.0,43,0
33.0,0,0
33.0,3,1
33.0,17,0
33.0,21,1
33.0,23,0
33.0,26,0
33.0,31,0
33.0,34,1
33.0,39,1
33.0,40,0
33.0,43,0
33.0,45,1
33.0,48,1
37.0,4,0
37.0,6,0
37.0,17,0
37.0,21,0
37.0,47,1
47.0,9,0
47.0,10,0
47.0,12,1
47.0,16,1
47.0,18,0
47.0,20,0
47.0,21,0
47.0,30,0
47.0,43,1
47.0,47,1
48.0,1,0
48.0,6,0
48.0,8,1
48.0,9,1
48.0,19,0
48.0,20,1
48.0,28,1
48.0,33,1
48.0,40,1
55.0,13,0
55.0,18,0
55.0,23,1
55.0,32,1
55.0,34,0
55.0,36,1
57.0,2,0
57.0,4,0
57.0,7,1
57.0,12,1
57.0,14,0
57.0,15,1
57.0,26,0
57.0,30,1
57.0,35,1
57.0,40,0
57.0,41,0
57.0,47,0
66.0,9,1
66.0,13,0
66.0,23,0
66.0,38,0
66.0,47,1
66.0,48,0
68.0,6,1
68.0,16,0
68.0,20,0
68.0,27,1
68.0,28,1
68.0,34,0
68.0,38,1
68.0,41,0
71.0,0,0
71.0,3,1
71.0,8,1
71.0,12,0
71.0,13,1
71.0,16,0
71.0,30,1
71.0,34,1
71.0,36,1
71.0,41,0
71.0,45,1
71.0,46,1
71.0,47,0
72.0,6,1
72.0,7,0
72.0,10,1
72.0,20,0
72.0,21,1
72.0,24,1
72.0,26,1
72.0,30,1
72.0,33,0
72.0,36,1
72.0,40,0
72.0,42,1
72.0,48,0
75.0,5,0
75.0,9,0
75.0,13,1
75.0,18,1
75.0,19,1
75.0,21,1
75.0,24,1
75.0,26,1
75.0,27,0
75.0,28,1
75.0,30,1
75.0,37,0
75.0,46,0
75.0,49,1
83.0,0,0
83.0,3,0
83.0,8,0
83.0,18,1
83.0,23,1
83.0,26,1
83.0,31,1
83.0,35,1
83.0,40,1
83.0,43,1
84.0,5,1
84.0,11,1
84.0,16,1
84.0,18,0
84.0,23,1
84.0,34,1
84.0,46,0
86.0,5,1
86.0,8,0
86.0,11,0
86.0,15,1
86.0,19,1
86.0,26,0
86.0,29,1
86.0,34,0
86.0,35,0
86.0,40,1
86.0,44,1
86.0,46,0
87.0,2,1
87.0,3,1
87.0,4,0
87.0,8,1
87.0,9,1
87.0,16,0
87.0,22,1
87.0,23,1
87.0,28,1
87.0,33,1
87.0,35,0
87.0,36,0
87.0,44,1
87.0,47,1
90.0,15,1
90.0,20,0
90.0,24,1
90.0,28,0
90.0,44,1
93.0,3,1
93.0,6,1
93.0,13,1
93.0,14,0
93.0,15,0
93.0,16,1
93.0,17,1
93.0,18,1
93.0,19,0
93.0,27,1
93.0,29,1
93.0,36,0
93.0,40,0
93.0,48,1
94.0,2,1
94.0,3,0
94.0,9,0
94.0,10,0
94.0,17,1
94.0,18,0
94.0,27,1
94.0,28,1
94.0,31,0
94.0,37,1
94.0,39,0
94.0,43,0
94.0,48,1
96.0,4,1
96.0,8,0
96.0,16,0
96.0,22,0
96.0,24,1
96.0,26,0
96.0,28,1
96.0,31,0
96.0,35,1
96.0,36,0
96.0,39,1
96.0,42,1
96.0,45,1
96.0,48,0
98.0,3,1
98.0,14,1
98.0,16,1
98.0,28,1
98.0,35,0
98.0,40,1
98.0,42,1
98.0,43,0
98.0,45,0
112.0,1,0
112.0,4,1
112.0,14,1
112.0,17,0
112.0,19,0
112.0,20,1
112.0,24,0
112.0,28,0
112.0,35,0
112.0,37,1
112.0,40,1
112.0,46,1
119.0,2,1
119.0,5,1
119.0,24,1
119.0,33,0
119.0,49,1
120.0,0,1
120.0,4,1
120.0,6,0
120.0,8,0
120.0,12,1
120.0,27,1
120.0,32,0
120.0,40,1
120.0,41,0
120.0,42,1
120.0,44,0
127.0,2,1
127.0,3,1
127.0,10,0
127.0,11,1
127.0,17,0
127.0,27,1
127.0,28,0
127.0,38,0
127.0,39,0
127.0,40,1
127.0,45,1
127.0,47,1
129.0,12,0
129.0,13,1
129.0,23,1
129.0,28,0
129.0,31,1
129.0,34,0
129.0,48,0
131.0,4,0
131.0,10,1
131.0,13,1
131.0,15,1
131.0,16,1
131.0,35,0
131.0,36,0
131.0,40,0
131.0,42,1
131.0,43,0
131.0,46,0
131.0,49,1
132.0,2,1
132.0,7,0
132.0,18,0
132.0,19,0
132.0,20,1
132.0,34,1
132.0,35,0
132.0,41,1
132.0,42,1
132.0,45,1
132.0,46,1
137.0,1,0
137.0,7,1
137.0,8,1
137.0,18,1
137.0,29,0
137.0,41,1
137.0,44,1
140.0,0,1
140.0,5,1
140.0,6,1
140.0,9,0
140.0,10,1
140.0,23,1
140.0,47,1
144.0,1,1
144.0,7,0
144.0,14,1
144.0,16,0
144.0,17,1
144.0,22,1
144.0,25,0
144.0,32,1
144.0,41,1
144.0,46,1
144.0,49,1
149.0,4,0
149.0,7,1
149.0,10,0
149.0,16,0
149.0,28,0
149.0,29,1
149.0,31,1
149.0,33,0
149.0,36,0
149.0,44,0
149.0,46,1
149.0,49,1
154.0,1,1
154.0,2,0
154.0,10,0
154.0,16,0
154.0,22,1
154.0,24,0
154.0,25,1
154.0,27,0
154.0,33,1
154.0,44,1
154.0,47,1
154.0,49,1
155.0,11,1
155.0,12,0
155.0,33,1
155.0,34,1
155.0,38,1
157.0,10,0
157.0,11,1
157.0,14,1
157.0,16,0
157.0,20,0
157.0,43,0
157.0,46,0
162.0,15,0
162.0,16,1
162.0,23,1
162.0,27,1
162.0,32,0
162.0,38,0
162.0,41,0
162.0,43,1
162.0,48,1
166.0,9,1
166.0,15,1
166.0,23,1
166.0,47,0
166.0,49,1
167.0,3,1
167.0,8,0
167.0,21,0
167.0,25,1
167.0,29,1
167.0,30,0
167.0,33,0
167.0,35,0
167.0,40,0
170.0,0,0
170.0,1,0
170.0,9,0
170.0,18,0
170.0,36,1
170.0,47,0
170.0,48,0
173.0,4,0
173.0,9,1
173.0,23,0
173.0,27,0
173.0,33,1
173.0,34,1
173.0,46,1
179.0,10,0
179.0,12,0
179.0,17,0
179.0,22,1
179.0,29,1
179.0,32,0
179.0,38,1
179.0,49,0
180.0,13,0
180.0,23,0
180.0,30,1
180.0,36,1
180.0,37,1
180.0,38,1
180.0,47,1
180.0,48,1
187.0,1,0
187.0,12,0
187.0,26,1
187.0,29,1
187.0,34,1
187.0,35,0
187.0,39,1
187.0,48,1
187.0,49,1
190.0,5,1
190.0,6,0
190.0,8,0
190.0,17,1
190.0,21,1
190.0,31,1
190.0,34,1
190.0,46,0
192.0,3,0
192.0,4,1
192.0,8,0
192.0,14,1
192.0,24,0
192.0,26,1
192.0,34,1
192.0,39,1
192.0,40,1
192.0,45,0
192.0,48,1
193.0,1,0
193.0,9,1
193.0,10,1
193.0,11,0
193.0,19,0
193.0,22,0
193.0,29,1
193.0,31,1
193.0,32,1
193.0,35,1
193.0,39,0
193.0,47,1
