task,truth
6,0
9,0
30,0
35,0
59,1
63,0
69,0
80,1
110,0
121,0
130,0
154,0
187,0
236,0
246,0
262,0
292,0
310,1
369,0
384,0
386,0
389,0
405,1
422,0
492,0
503,1
512,0
522,0
551,0
578,0
580,0
588,0
590,0
604,0
691,0
702,0
703,0
709,0
713,1
720,0
736,0
758,0
760,0
788,0
799,0
803,0
806,0
821,1
838,0
910,0
966,1
1006,0
1019,0
1140,0
1187,1
1210,0
1215,0
1228,0
1238,0
1241,0
1247,0
1271,1
1279,0
1317,0
1345,0
1367,0
1398,0
1423,0
1430,0
1455,1
1492,0
1498,0
1505,0
1561,0
1575,0
1641,0
1678,1
1684,0
1705,0
1720,0
1722,0
1735,0
1746,0
1749,0
1753,0
1778,0
1787,0
1794,0
1809,0
1818,0
1823,1
1879,1
1888,0
1906,0
1912,0
1924,1
1928,0
1935,0
1949,0
1977,1
